tf_key	display_symbols	species_scopes	source_registries	reported_contributor_labels	human_current_sets	mouse_current_sets	vertebrate_profile_current_sets	human_status	mouse_status	vertebrate_profile_status	current_entity_ids	species_scope_count	current_any_species	new_species_scopes	dedupe_status	notes
zbtb18	ZBTB18;Zbtb18	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb2	ZBTB2;Zbtb2	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb20	ZBTB20;Zbtb20	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb21	ZBTB21;Zbtb21	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb22	ZBTB22;Zbtb22	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb24	ZBTB24;Zbtb24	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb25	ZBTB25;Zbtb25	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb26	ZBTB26;Zbtb26	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb3	ZBTB3;Zbtb3	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb32	ZBTB32;Zbtb32	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union	new_candidate		3	false	human;vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb33	ZBTB33;Zbtb33	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb34	ZBTB34;Zbtb34	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb37	ZBTB37;Zbtb37	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb38	ZBTB38;Zbtb38	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb39	ZBTB39;Zbtb39	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb4	ZBTB4;Zbtb4	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb40	ZBTB40;Zbtb40	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb41	ZBTB41;Zbtb41	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb42	ZBTB42;Zbtb42	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb43	ZBTB43;Zbtb43	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb44	ZBTB44;Zbtb44	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb45	ZBTB45;Zbtb45	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb46	ZBTB46;Zbtb46	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb47	ZBTB47	human;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs					new_candidate		new_candidate		2	false	human;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb48	ZBTB48;Zbtb48	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb49	ZBTB49;Zbtb49	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zbtb5	ZBTB5;Zbtb5	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	new_candidate	new_candidate		3	false	mouse;vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb6	ZBTB6;Zbtb6	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb7a	ZBTB7A;Zbtb7a	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb7b	ZBTB7B;Zbtb7b	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb7c	ZBTB7C;Zbtb7c	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb8a	ZBTB8A;Zbtb8a	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb8b	ZBTB8B;Zbtb8b	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zbtb9	ZBTB9	human	Lambert_HumanTFs					new_candidate				1	false	human	new_candidate	
zc3h11a	ZC3H11A;Zc3h11a	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zc3h8	ZC3H8	human	Lambert_HumanTFs;TFLink					new_candidate				1	false	human	new_candidate	
zeb1	ZEB1;Zeb1	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ENCODE-distal;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ORegAnno_DoRothEA;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16905	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zeb2	ZEB2;Zeb2	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ORegAnno;ORegAnno_DoRothEA;ReMap_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16906	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zfat	ZFAT;Zfat	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zfhx2	ZFHX2;Zfhx2	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zfhx3	ZFHX3;Zfhx3	human;mouse	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA				existing_public_pair_union	new_candidate			2	false	mouse	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
zfhx4	ZFHX4;Zfhx4	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zfp1	ZFP1;Zfp1	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zfp101	Zfp101	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp105	Zfp105	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp108	Zfp108	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp109	Zfp109	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp11	Zfp11	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp110	Zfp110	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp111	Zfp111	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp112	Zfp112	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp113	Zfp113	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp114	Zfp114	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp119a	Zfp119a	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp119b	Zfp119b	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp12	Zfp12	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp120	Zfp120	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp128	Zfp128	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp13	Zfp13	mouse	AnimalTFDB3;TFLink;TRRUST	TRRUST					existing_public_pair_union			1	false		existing_or_canonical	
zfp131	Zfp131	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp14	ZFP14;Zfp14	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zfp141	Zfp141	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp142	Zfp142	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp143	Zfp143	mouse	AnimalTFDB3;TRRUST	TRRUST					existing_public_pair_union			1	false		existing_or_canonical	
zfp146	Zfp146	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp148	Zfp148	mouse	AnimalTFDB3;TRRUST	TRRUST					existing_public_pair_union			1	false		existing_or_canonical	
zfp157	Zfp157	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp160	Zfp160	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp169	Zfp169	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp174	Zfp174	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp180	Zfp180	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp182	Zfp182	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp184	Zfp184	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp189	Zfp189	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp2	ZFP2;Zfp2	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
zfp202	Zfp202	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp207	Zfp207	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp212	Zfp212	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp213	Zfp213	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp217	Zfp217	mouse	AnimalTFDB3;TFLink						new_candidate			1	false	mouse	new_candidate	
zfp219	Zfp219	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp229	Zfp229	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp235	Zfp235	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp236	Zfp236	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp239	Zfp239	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp24	Zfp24	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp248	Zfp248	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp251	Zfp251	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp26	Zfp26	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp260	Zfp260	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp263	Zfp263	mouse	AnimalTFDB3;TFLink;TRRUST	TRRUST					existing_public_pair_union			1	false		existing_or_canonical	
zfp266	Zfp266	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp27	Zfp27	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp273	Zfp273	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp275	Zfp275	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp276	Zfp276	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp277	Zfp277	mouse	AnimalTFDB3;TFLink;TRRUST	TRRUST					existing_public_pair_union			1	false		existing_or_canonical	
zfp28	ZFP28;Zfp28	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
zfp280b	Zfp280b	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp280c	Zfp280c	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp280d	Zfp280d	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp281	Zfp281	mouse	AnimalTFDB3;TRRUST	TRRUST					existing_public_pair_union			1	false		existing_or_canonical	
zfp282	Zfp282	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
zfp286	Zfp286	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
